,call_price,std,ste,black_scholes_call
Num Sims,,,,
7600,3.3821875569424353,6.629944350361506,0.07605067743295849,3.3468747174046953
7700,3.290219145593621,6.605246506026873,0.0752737699484832,3.3468747174046953
7800,3.3102519445053673,6.612642279218072,0.07487342987772198,3.3468747174046953
7900,3.1546209530607,6.438190421225968,0.07243530146779159,3.3468747174046953
8000,3.2934461488607796,6.5820201143924955,0.0735892220252628,3.3468747174046953
8100,3.3239419919475814,6.646346994282512,0.07384829993647235,3.3468747174046953
8200,3.3451748616071595,6.704418502929387,0.07403791667229301,3.3468747174046953
8300,3.392907048877828,6.828522371216573,0.07495277048996327,3.3468747174046953
8400,3.411378793877204,6.720406495936342,0.07332564635357436,3.3468747174046953
8500,3.3868180664760312,6.681718145165259,0.0724734088122961,3.3468747174046953
8600,3.3250503345092737,6.5986858695041635,0.07115545968069763,3.3468747174046953
8700,3.262197850647145,6.513937959109825,0.06983674537117367,3.3468747174046953
8800,3.3591995660014367,6.623897093114742,0.07061098026589542,3.3468747174046953
8900,3.3892894694268776,6.722931440468678,0.07126293074324903,3.3468747174046953
9000,3.4567543888003334,6.746080305683546,0.07110993014788317,3.3468747174046953
9100,3.538200125584637,6.873469388591937,0.07205353735733203,3.3468747174046953
9200,3.481348060568775,6.842689857073024,0.07133997330609351,3.3468747174046953
9300,3.3553211969891508,6.667273516945163,0.06913640572627569,3.3468747174046953
9400,3.4332381886294043,6.76153705644718,0.06973992977385764,3.3468747174046953
9500,3.3300535190320013,6.614333526657714,0.06786163011821866,3.3468747174046953
9600,3.2927643497633126,6.645324018148666,0.06782355424969105,3.3468747174046953
9700,3.3634520801988668,6.719123162053012,0.06822235935651001,3.3468747174046953
9800,3.4987334651241686,6.784002884889029,0.06852877776420191,3.3468747174046953
9900,3.2571996581031497,6.496441889623387,0.06529169763705517,3.3468747174046953
